"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 02, 2007","831.97","824.99","832.25","824.99","-","0.88%"
"Oct 01, 2007","824.74","806.04","825.75","805.65","-","2.39%"
"Sep 28, 2007","805.45","813.64","815.45","803.75","-","-1.05%"
"Sep 27, 2007","814.01","810.72","814.08","809.68","-","0.60%"
"Sep 26, 2007","809.12","804.72","812.28","804.71","-","0.76%"
"Sep 25, 2007","803.00","803.35","804.43","797.81","-","-0.35%"
"Sep 24, 2007","805.80","813.35","815.21","803.65","-","-0.90%"
"Sep 21, 2007","813.11","813.16","817.24","812.25","-","0.41%"
"Sep 20, 2007","809.76","816.96","816.96","805.37","-","-0.93%"
"Sep 19, 2007","817.40","809.26","822.87","809.26","-","1.34%"
"Sep 18, 2007","806.63","777.60","806.68","775.37","-","3.97%"
"Sep 17, 2007","775.81","782.66","782.66","774.82","-","-0.98%"
"Sep 14, 2007","783.49","777.12","783.49","772.25","-","0.40%"
"Sep 13, 2007","780.35","779.79","787.02","774.43","-","0.31%"
"Sep 12, 2007","777.90","781.50","783.38","776.80","-","-0.56%"
"Sep 11, 2007","782.27","771.31","782.66","771.31","-","1.62%"
"Sep 10, 2007","769.81","777.73","780.68","759.42","-","-0.77%"
"Sep 07, 2007","775.79","787.28","787.32","772.97","-","-2.16%"
"Sep 06, 2007","792.92","792.38","795.46","785.45","-","0.31%"
"Sep 05, 2007","790.46","798.20","798.22","787.77","-","-1.28%"
"Sep 04, 2007","800.69","792.50","805.68","791.06","-","0.99%"
"Aug 31, 2007","792.86","789.58","795.67","786.53","-","1.25%"
"Aug 30, 2007","783.11","783.09","791.67","779.10","-","-0.53%"
"Aug 29, 2007","787.32","770.78","787.61","770.78","-","2.54%"
"Aug 28, 2007","767.83","787.21","787.21","767.54","-","-2.74%"
"Aug 27, 2007","789.45","797.78","797.78","788.45","-","-1.19%"
"Aug 24, 2007","798.93","788.07","798.93","787.16","-","1.35%"
"Aug 23, 2007","788.25","800.52","802.57","786.66","-","-1.29%"
"Aug 22, 2007","798.56","792.96","799.58","792.83","-","1.29%"
"Aug 21, 2007","788.38","786.74","792.82","783.84","-","0.12%"
"Aug 20, 2007","787.45","787.80","791.74","778.58","-","0.18%"
"Aug 17, 2007","786.03","784.27","796.93","776.00","-","2.24%"
"Aug 16, 2007","768.83","749.58","768.91","736.00","-","2.30%"
"Aug 15, 2007","751.54","762.19","775.71","751.04","-","-1.49%"
"Aug 14, 2007","762.87","781.40","784.01","762.87","-","-2.17%"
"Aug 13, 2007","779.81","793.14","800.14","779.80","-","-1.14%"
"Aug 10, 2007","788.78","777.85","800.15","768.47","-","0.50%"
"Aug 09, 2007","784.87","786.69","796.32","779.65","-","-1.36%"
"Aug 08, 2007","795.66","778.48","803.51","778.48","-","2.78%"
"Aug 07, 2007","774.13","763.89","778.34","758.47","-","1.01%"
