,Date,SP500_relative_change_perc_1,SP500_F_relative_change_perc_1,Gold_F_relative_change_perc_1,Silver_F_relative_change_perc_1,Copper_F_relative_change_perc_1,SP500_williams_R_5,SP500_williams_R_10,SP500_williams_R_20,SP500_williams_R_50,SP500_AD_MACD_12_26,SP500_stochastic_D_5_5,SP500_momentum_8,SP500_momentum_16,SP500_AD_oscillator,SP500_stochastic_K_5,SP500_stochastic_K_10,SP500_stochastic_K_20,SP500_stochastic_K_50
2233,2018-05-15,-0.002626361459433135,-0.002648421981902383,-0.011029673379349606,0.07093301435406699,0.0007850525985240844,-1.6608325449384642,-1.8814467515070192,0.08877407233444484,0.3179212839128827,12.782511284868633,0.8569999081471142,81.7199999999998,41.159999999999854,-0.6918465227817603,0.5489994114184804,0.7921752101979923,0.7921752101979923,0.6354292623941946
2234,2018-05-16,0.0036274892907964063,0.0036496350364963845,0.0,0.10658403387126476,0.0007829627309739889,-0.7810541835606328,-2.1114158381899206,-0.35858585858588543,0.4620557156580224,14.186900740075087,0.7657901726747158,59.03999999999997,87.90000000000009,1.0461834509300991,0.5113212241851245,0.866829400596692,0.866829400596692,0.6798065296251508
2235,2018-05-17,0.00015442822948037575,0.00014707504504176598,0.0,0.07908496732026142,0.0007774840615767211,0.2772369031061647,-1.9517873941674568,-0.8256924546322788,0.36278586278585423,14.93966284042108,0.6619473533164206,47.5,80.73000000000002,0.4611650485436914,0.4533466036327502,0.8267076825997803,0.8510306482234893,0.6704151551793631
2236,2018-05-18,-0.0016118645003404455,-0.001619194818576614,0.0,0.10695970695970712,0.0007833307222309092,1.2907203114860433,-0.7559791404423702,-0.5709570957095645,1.5438202247191255,14.788013057610442,0.5302231078655216,41.04999999999973,46.02999999999975,-0.061046511627916585,0.27519283403831624,0.6647871116225538,0.8024816924328715,0.6415558242644082
2237,2018-05-21,0.002589922779214733,0.0026046443376499173,0.0,0.10589665653495446,0.0007745933384972724,0.5466025255562015,-2.662734584450406,-2.0164857257740008,1.5289751641450082,16.09930723851221,0.5246175082171671,35.22000000000025,63.10000000000037,1.943661971830971,0.8342274678111641,0.8953970080552396,0.9383645240032568,0.7223297057638053
2238,2018-05-22,-0.005076067982792528,-0.005076142131979728,0.0,0.10320435308343416,0.0007681671531725139,-0.3507194244604201,-2.2753074739829318,-0.6173939302430902,4.093679458239322,16.25955986185727,0.5071346253285118,1.3699999999998909,76.38999999999987,0.4533398821217933,0.461584996975204,0.7386196769456718,0.8794201327733387,0.687787182587666
2239,2018-05-23,0.007115011901340447,0.0071112748710391235,0.0,0.10905185639766783,0.0007824726134585122,-0.3547145606157597,-1.1802432731293715,-2.696598222494621,1.5874595094863424,16.905802687989308,0.5507263998502296,5.570000000000165,78.48999999999978,0.373686422866746,0.7292800967937134,0.7780808331267088,0.93937135889446,0.8037705431910789
2240,2018-05-24,-0.001164434224113249,-0.0011351569079790212,0.0,0.06282570932252465,0.0007765180928715474,0.20388349514562315,-0.07649513212795912,-1.748976807639833,1.5077910174152118,16.778319971278506,0.5769819213497284,-2.3699999999998913,92.09000000000015,-0.053680357869059794,0.5846242111302439,0.6409620629804218,0.9019103102560656,0.8314295273144388
2241,2018-05-25,-0.0008334557203700918,-0.0008444705536788543,0.0,0.0989728096676736,0.0007799095304945846,-0.17732558139533894,0.7482154445165456,-2.398037077426432,1.934137291280125,15.974299951390094,0.6019777779499822,9.88000000000011,91.59999999999992,-0.032336297493943386,0.40017211703958544,0.4815273989585943,0.8583525267578928,0.8052391252102858
2242,2018-05-29,-0.005637478697723936,-0.005619015932867479,0.0,0.09579268292682937,0.0007836990595611117,3.656782802075542,3.1413108839446444,-0.1989678899082578,6.059764309764236,12.651899081661213,0.4750222431222755,-32.59999999999991,26.44000000000005,-0.31482575310099864,0.19944979367263047,0.19944979367263047,0.6451700311610914,0.7220335385268533
