,Date,US30_relative_change_perc_1,US30_F_relative_change_perc_1,Gold_F_relative_change_perc_1,Silver_F_relative_change_perc_1,Copper_F_relative_change_perc_1,USDHKD_relative_change_perc_1,US30_AD_oscillator,US30_momentum_4,US30_momentum_16,US30_stochastic_K_5,US30_stochastic_K_10,US30_stochastic_K_20,US30_stochastic_K_50,US30_stochastic_D_5_5,US30_williams_R_5,US30_williams_R_10,US30_williams_R_20,US30_williams_R_50
192,2010-04-07,-0.005877603893467885,-0.005883962780514505,0.014527205493924987,-0.001646994235520238,-0.002222222222222224,-0.000592378916461687,-0.06253732616670916,40.890000000001244,255.3700000000008,0.416736455582044,0.4724698479286869,0.811724094907361,0.9214723713539822,0.6572941117040155,0.5818231366671106,-0.03326308072941488,-3.621710944451504,-7.528202115158599
193,2010-04-08,0.002760395301821873,0.002762228136184304,0.0050593161200278725,0.00924791086350977,0.012153759185980823,-0.0001932914964627729,0.4924479908805921,0.0,241.09000000000012,0.5763700770993953,0.6446425450096133,0.8731726590280524,0.9471018326582652,0.7147471994000556,-0.2634401394288725,-0.6284844601089317,-4.321509233426292,-4.955917548058413
194,2010-04-09,0.006445549157493629,0.006442815437132182,0.009037976883635928,0.006034009873834308,-0.005273383291701395,-0.00047684099286030604,0.9979746151768883,23.80000000000109,263.6800000000003,0.9768627700937011,0.9803305337307006,0.9915673566102186,0.9968864987262956,0.7520174384716679,-0.4134033104562069,-0.345205705334332,-3.6830992643546385,-4.925613802256179
195,2010-04-12,0.0008384295359992129,0.0008366070129492879,-0.005905006418485315,-0.007924528301886901,-0.007805965988291056,0.00029654078725132075,0.8631522896698334,35.97999999999956,226.79999999999927,0.871822490305897,0.8791510104600334,0.9481775029395092,0.9800783473398724,0.7450767764478126,-0.27945077235137794,-1.0391608391608531,-7.204549990021841,-3.6669447852760713
196,2010-04-13,0.0011538405628562125,0.0011538426594709505,-0.002336650800519295,0.002087912087912102,0.007849733669750497,0.0003738269567908048,0.36149204607790303,121.89999999999964,277.4400000000005,0.8999127444438741,0.9053811441603185,0.9532396527744472,0.9838016995755214,0.7483409075049823,-0.5352489141330026,-1.5246995994659676,-5.092698154180213,-3.9883429623191335
197,2010-04-14,0.009292513179743559,0.009291605796364991,0.006775538568450272,-0.001952277657266885,0.0033388981636060127,0.00019329896907217228,1.0115689836504362,196.04000000000087,337.22000000000116,0.9924945754633132,0.9927836109306106,0.9951920885931759,0.9983645059025068,0.8634925314812362,-1.3689105025168664,-2.492028886769351,-5.952559300873908,-7.642400393507169
198,2010-04-15,0.0019428281680416528,0.0019419221433066944,0.0019006479481641864,0.0048541041723478935,-0.002496532593619944,-3.865580867942749e-05,0.5388174807197853,147.21999999999937,255.73999999999972,0.9561569213196872,0.9678541519036282,0.9783199009406304,0.9924362996983618,0.9394499003252944,-1.8543744656597159,-3.1793806140233163,-4.613942661112532,-5.874194690265484
199,2010-04-16,-0.011217140508594124,-0.011217100244981468,-0.020093135563987542,-0.036061102018548716,-0.02227791701475914,0.00010309012654311898,0.051259242786463134,12.690000000000511,182.51000000000028,0.34282812651126715,0.5622946595374612,0.7047987313449059,0.8970108983978298,0.8126429716088077,-0.23872535781799095,-0.6284820347194235,-4.2016114592658615,-9.45210575262382
200,2010-04-19,0.006687928149016613,0.006679735714804361,0.0011464855807390018,0.0,-0.004841925377385333,0.0001932541420804526,0.6525329927628789,72.6299999999992,250.84000000000012,0.6977463971370522,0.798685821039747,0.8639589047059336,0.952632137389538,0.7778277529750388,-1.658146964856141,-1.6225620221563355,-2.165420114576695,-2.976952997200909
201,2010-04-20,0.0021589977923232445,0.0021635070449198147,0.0019359380499822398,-0.0041922861934040965,0.001997146932952958,0.00018034729736685241,0.8362482587834726,-6.0500000000010905,266.6999999999989,0.7924486519404309,0.8792437028924824,0.8986181346169451,0.9700190329958576,0.7563349344743502,-0.8572682391662065,-2.1663882392249074,-2.677911436541109,-5.511759028800761
202,2010-04-21,0.0007205239585460544,0.0007196250753357501,0.004901102748118447,0.00016602102933038814,0.009428571428571406,2.576157660854281e-05,0.44501092498179423,-19.64999999999964,229.0599999999995,0.8359630183247561,0.9045609740385258,0.9123683899207404,0.9761910501490576,0.7250286230466387,0.002868343053822277,-1.3843528709154629,-2.117016402455808,-8.808226881979644
203,2010-04-22,0.0013048819311173615,0.0013039802874152413,-0.001486013986014026,0.007046979865771881,0.004322766570605095,-0.0001932242689681897,0.1868724711524077,115.630000000001,226.8700000000008,0.8915883693778845,0.9109959144225344,0.9400804448124972,0.9829975075319544,0.7121149126582782,0.347215081405294,-1.7567208131471408,-3.948253764818976,-4.337358852509034
204,2010-04-23,0.006476718845724769,0.006476707209715828,0.011935059236507159,0.007142857142857217,0.010069044879171502,0.00032215249410465967,0.7135713571357005,112.23000000000137,347.65000000000146,0.9940295886562238,0.9947260247411536,0.9965057424012776,0.9988933462442948,0.8423552050872695,-0.2807027297492609,-2.745071563597117,-2.0512820512820764,-9.126611192690357
205,2010-04-26,-7.1395997004872985e-06,-8.924507590326172e-06,-0.005689164727178613,0.0013107591480066036,-0.0008498583569404162,0.0001674675048630661,0.7636441159749733,87.97000000000116,277.9600000000009,0.7807209966474921,0.8292289840123788,0.8753939507973105,0.9584206437030588,0.8589501249893575,-0.9342699020860143,-4.666134185303356,-3.1807423345885413,-5.6445959104186825
206,2010-04-27,-0.018893808903689618,-0.018895543436543347,0.0077203331020125705,-0.008157678620312123,-0.030268088786393768,0.0002447507406930327,0.05629044731165248,-132.9300000000003,18.440000000000513,0.06607218087347178,0.06607218087347178,0.3743355755209553,0.7701175250604906,0.7136748307759656,2.384924934220689,0.5148656061437243,-1.11778667853435,-5.564888975711415
207,2010-04-28,0.005132465849536816,0.005132451837763528,0.004373177842565521,0.0,-0.0014823599169879447,0.0003992581525938747,0.7648046667845122,-89.02000000000044,75.28000000000065,0.2730068687421008,0.2730068687421008,0.4996472082412163,0.8015818239474718,0.6010836008594346,1.3164603058994897,0.7644134238454804,-1.4313939228778023,-4.284283556202056
208,2010-04-29,0.011016111334427005,0.011017961903382244,0.0013712718546453006,0.02537313432835819,-0.015070921985815519,-0.0002832095364373932,0.9766829393627888,-36.96000000000095,269.79999999999933,0.6900864573010279,0.6900864573010279,0.7808996907614986,0.9154153220541322,0.5607832184440633,-0.13082571557020084,-0.21885175664097267,-3.4843812843544595,-14.444842284740083
209,2010-04-30,-0.014292327432368331,-0.014290575025518915,0.008632478632478555,0.0068163375710035825,-0.0008982035928142725,-0.0001416576520888195,0.1544087974172751,-196.42000000000007,81.54000000000087,0.14772921436626876,0.14772921436626876,0.39746810977966857,0.7673898039508296,0.39152314358607226,1.9704970497049632,0.8071384889086543,-0.5270488494146266,-5.371910413134668
210,2010-05-03,0.012918725475948224,0.012916000581310757,0.003478703546580805,0.01009395973154356,-0.0129440096327514,-0.0002060634160162563,1.0058904028083524,159.84000000000015,154.47999999999956,0.7355609910052063,0.6371527184499199,0.7434770003865475,0.9009681210244546,0.3824911424576151,1.5090960773166489,-0.481311196253735,-2.555312841316899,-7.177299255383441
211,2010-05-04,-0.01997492259728697,-0.019973989865016438,-0.010499576629974677,-0.05248604094655687,-0.03300733496332508,0.00028341749974225935,-0.008385968668594966,-118.5,-79.19999999999891,0.17500304247292314,0.1479576088074915,0.19974874371859366,0.6910593370516147,0.4042773147775054,1.1888558752899978,3.3943661971830603,1.01252923488139,-7.622971092904793
212,2010-05-05,-0.0046050703399764465,-0.0046069021101992295,0.006081370449678723,-0.01706427168116767,-0.005703422053232014,0.0004507985574445951,0.15172413793103695,-299.1999999999989,-151.29999999999927,0.13907958965256373,0.12022474445472538,0.12022474445472538,0.6363577011322732,0.377491858959598,1.859642920275741,3.466860888565202,0.8065864687313349,-3.189336310977718
213,2010-05-06,-0.03147607026924512,-0.03147612822448504,0.017858661450803642,-0.004099060631938669,-0.01896933291179248,0.0008883853274794199,0.01152315520620847,-488.2900000000008,-602.7900000000009,0.4898705874381727,0.4686723471070803,0.4686723471070803,0.4686723471070803,0.33744868498702696,4.3486639260020485,4.7170687846545505,4.075615085019465,-1.1572367220295636
214,2010-05-07,-0.013212705643467014,-0.013213681388672358,0.004149377593360996,0.0438402718776551,0.019537609899055557,0.0011835385228924492,0.17402113113735498,-771.3999999999997,-764.1399999999994,0.3905125950842856,0.3679153551955861,0.3679153551955861,0.3679153551955861,0.3860053611306303,4.123789346246978,8.252925292529262,8.379017013232563,-0.07602985899917042
215,2010-05-10,0.038412582874550516,0.038406732009782174,-0.0013311148086521706,0.004336043360433705,0.01196096946805156,0.00016710585513214513,1.0124682726989365,-141.63000000000102,-233.5200000000004,0.7153282390261431,0.6785449586433835,0.6594112605247798,0.6594112605247798,0.3819588107348176,2.335514964003102,6.7207220011369655,6.513045793397031,-5.318999507146371
216,2010-05-11,-0.002944341372912781,-0.0029406307977737226,0.013037701378508593,0.042575060860157034,-0.005913476501711835,0.00017996246497162892,0.4726157750052901,-119.86000000000057,-343.7899999999991,0.815692973253989,0.66147209612214,0.6328481190443606,0.6328481190443606,0.5100967968910308,1.4317524890268707,1.915421873092105,3.188809654415808,-3.8032768233018848
217,2010-05-12,0.014406799383736053,0.014401146878665347,0.009832601982772743,0.015511892450879044,0.00189274447949534,0.00026990900210780247,0.9633978314263428,376.59000000000015,-220.1499999999996,0.9882919977680718,0.7733812137226999,0.7399145773161716,0.7399145773161716,0.6799392785141324,0.3780219780219837,1.605179423722809,2.1829046753991697,-6.519336197955271
218,2010-05-13,-0.010430767000011916,-0.010425270267789985,-0.0052618797053347365,-0.0037851662404092897,0.012578616352201269,-0.00011565001734746132,0.15722169874815314,402.52000000000055,-341.9699999999993,0.7977733270499535,0.6875879877438251,0.6578338939347016,0.6578338939347016,0.7415198264364886,0.09583820064545463,2.661677800616638,6.368466152527982,-3.371450086058484
219,2010-05-14,-0.0148895988008178,-0.01488771601101969,-0.007118589225044455,-0.01452399281498577,-0.02649625935162093,0.0007068863583785961,-0.009034907597538923,-164.97999999999956,-514.130000000001,0.4382487271638202,0.5737854057566603,0.5405829774054836,0.5405829774054836,0.7510670528523955,-0.121459646630557,2.9144975786924987,2.9667537666092096,-2.7272431729519573
220,2010-05-17,0.0008335703750030955,0.0008288593764716278,-0.0045406632611691465,-0.016962421711899753,-0.0570967741935484,0.0018625561978163078,0.181450357920944,-122.43000000000029,-578.4500000000007,0.39191673034427227,0.5908536871220289,0.5446668443304831,0.5446668443304831,0.6863847511160214,0.4660907512134311,3.2833938240019105,3.9971902937420496,-0.42469855780596494
221,2010-05-18,-0.010776014192340087,-0.010775963484071338,0.0001647310765176225,0.0034592868547100204,0.024406779661016814,-0.00032052103900105015,0.39309558015719054,-385.9599999999992,-694.0799999999998,0.15466429854815286,0.595384201193869,0.4619235229294364,0.4619235229294364,0.5541790161748541,1.9221294142524683,2.278592584662598,9.830212041479546,1.6932745314222368
222,2010-05-19,-0.005837783298590282,-0.005834927705912132,-0.025733191732701582,-0.0263186221743811,-0.010399194901039818,0.00026932745087974487,0.05847568988173293,-338.57999999999987,-547.619999999999,0.20098722318295667,0.5470423071431972,0.4139686975561623,0.4139686975561623,0.3967180612578311,2.783861498831836,3.8076544145509463,8.61070648215593,2.138426337867032
