"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2007","13.210","12.970","13.215","12.970","0.06K","1.30%"
"May 10, 2007","13.040","13.295","13.295","13.040","0.14K","-2.40%"
"May 09, 2007","13.361","13.350","13.355","13.190","0.02K","-0.95%"
"May 08, 2007","13.489","13.435","13.560","13.330","0.05K","-0.28%"
"May 07, 2007","13.527","13.520","13.545","13.500","0.14K","0.83%"
"May 04, 2007","13.415","13.420","13.585","13.415","0.17K","0.16%"
"May 03, 2007","13.393","13.230","13.420","13.230","0.15K","1.35%"
"May 02, 2007","13.214","13.295","13.295","13.000","0.27K","-0.23%"
"May 01, 2007","13.245","13.420","13.450","13.090","0.69K","-1.49%"
"Apr 30, 2007","13.445","13.445","13.545","13.400","1.43K","0.01%"
"Apr 27, 2007","13.443","13.330","13.550","13.230","16.70K","0.92%"
"Apr 26, 2007","13.320","13.320","13.320","13.320","-","-3.14%"
"Apr 25, 2007","13.752","13.752","13.752","13.752","0.22K","-0.12%"
"Apr 24, 2007","13.769","13.769","13.769","13.769","0.23K","-1.88%"
"Apr 23, 2007","14.033","14.033","14.033","14.033","-","0.68%"
"Apr 20, 2007","13.938","13.938","13.938","13.938","-","1.62%"
"Apr 19, 2007","13.716","13.716","13.716","13.716","0.11K","-1.67%"
"Apr 18, 2007","13.949","13.949","13.949","13.949","0.11K","-0.31%"
"Apr 17, 2007","13.992","13.992","13.992","13.992","-","-0.41%"
"Apr 16, 2007","14.050","13.995","13.995","13.870","0.00K","-0.06%"
"Apr 13, 2007","14.058","14.015","14.100","14.010","0.00K","1.72%"
"Apr 12, 2007","13.820","13.820","13.820","13.820","-","-0.22%"
"Apr 11, 2007","13.850","13.850","13.850","13.850","-","-0.27%"
"Apr 10, 2007","13.888","13.870","13.870","13.780","0.02K","0.89%"
"Apr 09, 2007","13.766","13.766","13.766","13.766","-","0.53%"
"Apr 05, 2007","13.694","13.694","13.694","13.694","-","0.91%"
"Apr 04, 2007","13.570","13.570","13.570","13.570","-","1.46%"
"Apr 03, 2007","13.375","13.425","13.425","13.425","0.00K","0.62%"
"Apr 02, 2007","13.293","13.100","13.100","13.020","0.00K","-0.72%"
"Mar 30, 2007","13.390","13.390","13.390","13.390","0.07K","0.84%"
"Mar 29, 2007","13.278","13.160","13.295","13.160","0.14K","-0.81%"
"Mar 28, 2007","13.387","13.420","13.420","13.270","0.01K","1.34%"
"Mar 27, 2007","13.210","13.320","13.350","13.205","0.06K","-0.97%"
"Mar 26, 2007","13.340","13.320","13.470","13.320","0.21K","1.43%"
"Mar 23, 2007","13.152","13.320","13.325","13.320","0.16K","-1.87%"
"Mar 22, 2007","13.403","13.403","13.403","13.403","0.13K","1.25%"
"Mar 21, 2007","13.237","13.350","13.350","13.350","0.00K","-0.36%"
"Mar 20, 2007","13.285","13.285","13.285","13.285","-","1.05%"
"Mar 19, 2007","13.147","13.110","13.115","13.110","0.13K","0.15%"
"Mar 16, 2007","13.127","13.060","13.120","13.035","0.01K","1.08%"
"Mar 15, 2007","12.987","13.015","13.030","13.000","0.02K","1.94%"
